,tile_names,xs,ys,incorrect_chip_paths
795,m_2909006_nw_15_060_20190707.tif,14,17,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verified/verified_sets/verify_1_josh_jaewon_amadu/chips_positive\la_60cm_2019_29090_m_2909006_nw_15_060_20190707_000440.jpg
796,m_2909006_nw_15_060_20190707.tif,15,17,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//unverified_images\student_reviewed_unverified_images_set1/Qianyu/chips_positive\la_60cm_2019_29090_m_2909006_nw_15_060_20190707_000441.jpg
797,m_2909006_nw_15_060_20190707.tif,15,17,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verified/verified_sets/verify_1_josh_jaewon_amadu/chips_positive\la_60cm_2019_29090_m_2909006_nw_15_060_20190707_000441.jpg
798,m_2909006_nw_15_060_20190707.tif,14,18,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//unverified_images\student_reviewed_unverified_images_set1/Qianyu/chips_positive\la_60cm_2019_29090_m_2909006_nw_15_060_20190707_000465.jpg
799,m_2909006_nw_15_060_20190707.tif,15,18,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//unverified_images\student_reviewed_unverified_images_set1/Qianyu/chips_positive\la_60cm_2019_29090_m_2909006_nw_15_060_20190707_000466.jpg
800,m_2909006_nw_15_060_20190707.tif,14,19,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//unverified_images\student_reviewed_unverified_images_set1/Qianyu/chips_positive\la_60cm_2019_29090_m_2909006_nw_15_060_20190707_000490.jpg
801,m_2909006_nw_15_060_20190707.tif,15,19,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//unverified_images\student_reviewed_unverified_images_set1/Qianyu/chips_positive\la_60cm_2019_29090_m_2909006_nw_15_060_20190707_000491.jpg
802,m_2909006_nw_15_060_20190707.tif,14,20,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//unverified_images\student_reviewed_unverified_images_set1/Qianyu/chips_positive\la_60cm_2019_29090_m_2909006_nw_15_060_20190707_000515.jpg
803,m_2909006_nw_15_060_20190707.tif,15,20,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//unverified_images\student_reviewed_unverified_images_set1/Qianyu/chips_positive\la_60cm_2019_29090_m_2909006_nw_15_060_20190707_000516.jpg
804,m_2909006_nw_15_060_20190707.tif,14,21,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//unverified_images\student_reviewed_unverified_images_set1/Qianyu/chips_positive\la_60cm_2019_29090_m_2909006_nw_15_060_20190707_000540.jpg
805,m_2909006_nw_15_060_20190707.tif,15,21,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//unverified_images\student_reviewed_unverified_images_set1/Qianyu/chips_positive\la_60cm_2019_29090_m_2909006_nw_15_060_20190707_000541.jpg
806,m_2909006_sw_15_060_20190707.tif,0,4,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//unverified_images\student_reviewed_unverified_images_set1/Qianyu/chips_positive\la_60cm_2019_29090_m_2909006_sw_15_060_20190707_000105.jpg
807,m_2909006_sw_15_060_20190707.tif,0,4,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verified/verified_sets/verify_1_josh_jaewon_amadu/chips_positive\la_60cm_2019_29090_m_2909006_sw_15_060_20190707_000105.jpg
808,m_2909006_sw_15_060_20190707.tif,3,5,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//unverified_images\student_reviewed_unverified_images_set1/Qianyu/chips_positive\la_60cm_2019_29090_m_2909006_sw_15_060_20190707_000134.jpg
809,m_2909006_sw_15_060_20190707.tif,3,5,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verified/verified_sets/verify_1_josh_jaewon_amadu/chips_positive\la_60cm_2019_29090_m_2909006_sw_15_060_20190707_000134.jpg
810,m_2909006_sw_15_060_20190707.tif,0,6,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//unverified_images\student_reviewed_unverified_images_set1/Qianyu/chips_positive\la_60cm_2019_29090_m_2909006_sw_15_060_20190707_000157.jpg
811,m_2909006_sw_15_060_20190707.tif,0,6,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verified/verified_sets/verify_1_josh_jaewon_amadu/chips_positive\la_60cm_2019_29090_m_2909006_sw_15_060_20190707_000157.jpg
812,m_2909006_sw_15_060_20190707.tif,1,6,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//unverified_images\student_reviewed_unverified_images_set1/Qianyu/chips_positive\la_60cm_2019_29090_m_2909006_sw_15_060_20190707_000158.jpg
813,m_2909006_sw_15_060_20190707.tif,1,6,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verified/verified_sets/verify_1_josh_jaewon_amadu/chips_positive\la_60cm_2019_29090_m_2909006_sw_15_060_20190707_000158.jpg
814,m_2909006_sw_15_060_20190707.tif,2,6,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//unverified_images\student_reviewed_unverified_images_set1/Qianyu/chips_positive\la_60cm_2019_29090_m_2909006_sw_15_060_20190707_000159.jpg
815,m_2909006_sw_15_060_20190707.tif,2,6,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verified/verified_sets/verify_1_josh_jaewon_amadu/chips_positive\la_60cm_2019_29090_m_2909006_sw_15_060_20190707_000159.jpg
816,m_2909006_sw_15_060_20190707.tif,3,6,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//unverified_images\student_reviewed_unverified_images_set1/Qianyu/chips_positive\la_60cm_2019_29090_m_2909006_sw_15_060_20190707_000160.jpg
817,m_2909006_sw_15_060_20190707.tif,3,6,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verified/verified_sets/verify_1_josh_jaewon_amadu/chips_positive\la_60cm_2019_29090_m_2909006_sw_15_060_20190707_000160.jpg
818,m_2909006_sw_15_060_20190707.tif,25,6,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//unverified_images\student_reviewed_unverified_images_set1/Qianyu/chips_positive\la_60cm_2019_29090_m_2909006_sw_15_060_20190707_000182.jpg
819,m_2909006_sw_15_060_20190707.tif,25,6,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verified/verified_sets/verify_1_josh_jaewon_amadu/chips_positive\la_60cm_2019_29090_m_2909006_sw_15_060_20190707_000182.jpg
820,m_2909006_sw_15_060_20190707.tif,0,7,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//unverified_images\student_reviewed_unverified_images_set1/Qianyu/chips_positive\la_60cm_2019_29090_m_2909006_sw_15_060_20190707_000183.jpg
821,m_2909006_sw_15_060_20190707.tif,0,7,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verified/verified_sets/verify_1_josh_jaewon_amadu/chips_positive\la_60cm_2019_29090_m_2909006_sw_15_060_20190707_000183.jpg
822,m_2909007_se_15_060_20190707.tif,4,3,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//unverified_images\student_reviewed_unverified_images_set1/Qianyu/chips_positive\la_60cm_2019_29090_m_2909007_se_15_060_20190707_000083.jpg
823,m_2909007_se_15_060_20190707.tif,4,3,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verified/verified_sets/verify_1_josh_jaewon_amadu/chips_positive\la_60cm_2019_29090_m_2909007_se_15_060_20190707_000083.jpg
824,m_2909007_se_15_060_20190707.tif,9,4,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//unverified_images\student_reviewed_unverified_images_set1/Qianyu/chips_positive\la_60cm_2019_29090_m_2909007_se_15_060_20190707_000114.jpg
825,m_2909007_se_15_060_20190707.tif,9,4,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verified/verified_sets/verify_1_josh_jaewon_amadu/chips_positive\la_60cm_2019_29090_m_2909007_se_15_060_20190707_000114.jpg
826,m_2909007_se_15_060_20190707.tif,24,4,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//unverified_images\student_reviewed_unverified_images_set1/Qianyu/chips_positive\la_60cm_2019_29090_m_2909007_se_15_060_20190707_000129.jpg
827,m_2909007_se_15_060_20190707.tif,24,4,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verified/verified_sets/verify_1_josh_jaewon_amadu/chips_positive\la_60cm_2019_29090_m_2909007_se_15_060_20190707_000129.jpg
828,m_2909007_se_15_060_20190707.tif,1,5,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//unverified_images\student_reviewed_unverified_images_set1/Qianyu/chips_positive\la_60cm_2019_29090_m_2909007_se_15_060_20190707_000132.jpg
829,m_2909007_se_15_060_20190707.tif,1,5,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verified/verified_sets/verify_1_josh_jaewon_amadu/chips_positive\la_60cm_2019_29090_m_2909007_se_15_060_20190707_000132.jpg
830,m_2909007_se_15_060_20190707.tif,8,5,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//unverified_images\student_reviewed_unverified_images_set1/Qianyu/chips_positive\la_60cm_2019_29090_m_2909007_se_15_060_20190707_000139.jpg
831,m_2909007_se_15_060_20190707.tif,8,5,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verified/verified_sets/verify_1_josh_jaewon_amadu/chips_positive\la_60cm_2019_29090_m_2909007_se_15_060_20190707_000139.jpg
832,m_2909007_se_15_060_20190707.tif,9,5,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//unverified_images\student_reviewed_unverified_images_set1/Qianyu/chips_positive\la_60cm_2019_29090_m_2909007_se_15_060_20190707_000140.jpg
833,m_2909007_se_15_060_20190707.tif,9,5,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verified/verified_sets/verify_1_josh_jaewon_amadu/chips_positive\la_60cm_2019_29090_m_2909007_se_15_060_20190707_000140.jpg
834,m_2909007_se_15_060_20190707.tif,7,6,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//unverified_images\student_reviewed_unverified_images_set1/Qianyu/chips_positive\la_60cm_2019_29090_m_2909007_se_15_060_20190707_000164.jpg
835,m_2909007_se_15_060_20190707.tif,7,6,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verified/verified_sets/verify_1_josh_jaewon_amadu/chips_positive\la_60cm_2019_29090_m_2909007_se_15_060_20190707_000164.jpg
836,m_2909007_se_15_060_20190707.tif,4,10,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//unverified_images\student_reviewed_unverified_images_set1/Qianyu/chips_positive\la_60cm_2019_29090_m_2909007_se_15_060_20190707_000265.jpg
837,m_2909007_se_15_060_20190707.tif,4,10,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verified/verified_sets/verify_1_josh_jaewon_amadu/chips_positive\la_60cm_2019_29090_m_2909007_se_15_060_20190707_000265.jpg
838,m_2909007_se_15_060_20190707.tif,5,10,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//unverified_images\student_reviewed_unverified_images_set1/Qianyu/chips_positive\la_60cm_2019_29090_m_2909007_se_15_060_20190707_000266.jpg
839,m_2909007_se_15_060_20190707.tif,5,10,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verified/verified_sets/verify_1_josh_jaewon_amadu/chips_positive\la_60cm_2019_29090_m_2909007_se_15_060_20190707_000266.jpg
840,m_2909007_se_15_060_20190707.tif,6,10,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//unverified_images\student_reviewed_unverified_images_set1/Qianyu/chips_positive\la_60cm_2019_29090_m_2909007_se_15_060_20190707_000267.jpg
841,m_2909007_se_15_060_20190707.tif,6,10,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verified/verified_sets/verify_1_josh_jaewon_amadu/chips_positive\la_60cm_2019_29090_m_2909007_se_15_060_20190707_000267.jpg
842,m_2909007_se_15_060_20190707.tif,4,11,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//unverified_images\student_reviewed_unverified_images_set1/Qianyu/chips_positive\la_60cm_2019_29090_m_2909007_se_15_060_20190707_000291.jpg
843,m_2909007_se_15_060_20190707.tif,4,11,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verified/verified_sets/verify_1_josh_jaewon_amadu/chips_positive\la_60cm_2019_29090_m_2909007_se_15_060_20190707_000291.jpg
844,m_2909007_se_15_060_20190707.tif,5,11,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//unverified_images\student_reviewed_unverified_images_set1/Qianyu/chips_positive\la_60cm_2019_29090_m_2909007_se_15_060_20190707_000292.jpg
845,m_2909007_se_15_060_20190707.tif,5,11,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verified/verified_sets/verify_1_josh_jaewon_amadu/chips_positive\la_60cm_2019_29090_m_2909007_se_15_060_20190707_000292.jpg
846,m_2909007_se_15_060_20190707.tif,2,13,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//unverified_images\student_reviewed_unverified_images_set1/Qianyu/chips_positive\la_60cm_2019_29090_m_2909007_se_15_060_20190707_000341.jpg
847,m_2909007_se_15_060_20190707.tif,2,13,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verified/verified_sets/verify_1_josh_jaewon_amadu/chips_positive\la_60cm_2019_29090_m_2909007_se_15_060_20190707_000341.jpg
848,m_2909007_se_15_060_20190707.tif,21,15,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//unverified_images\student_reviewed_unverified_images_set1/Qianyu/chips_positive\la_60cm_2019_29090_m_2909007_se_15_060_20190707_000412.jpg
849,m_2909007_se_15_060_20190707.tif,21,15,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verified/verified_sets/verify_1_josh_jaewon_amadu/chips_positive\la_60cm_2019_29090_m_2909007_se_15_060_20190707_000412.jpg
850,m_2909007_sw_15_060_20190707.tif,10,7,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//unverified_images\student_reviewed_unverified_images_set1/Qianyu/chips_positive\la_60cm_2019_29090_m_2909007_sw_15_060_20190707_000193.jpg
851,m_2909007_sw_15_060_20190707.tif,10,7,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verified/verified_sets/verify_1_josh_jaewon_amadu/chips_positive\la_60cm_2019_29090_m_2909007_sw_15_060_20190707_000193.jpg
852,m_2909007_sw_15_060_20190707.tif,11,7,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//unverified_images\student_reviewed_unverified_images_set1/Qianyu/chips_positive\la_60cm_2019_29090_m_2909007_sw_15_060_20190707_000194.jpg
853,m_2909007_sw_15_060_20190707.tif,11,7,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verified/verified_sets/verify_1_josh_jaewon_amadu/chips_positive\la_60cm_2019_29090_m_2909007_sw_15_060_20190707_000194.jpg
854,m_2909007_sw_15_060_20190707.tif,12,7,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//unverified_images\student_reviewed_unverified_images_set1/Qianyu/chips_positive\la_60cm_2019_29090_m_2909007_sw_15_060_20190707_000195.jpg
855,m_2909007_sw_15_060_20190707.tif,12,7,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verified/verified_sets/verify_1_josh_jaewon_amadu/chips_positive\la_60cm_2019_29090_m_2909007_sw_15_060_20190707_000195.jpg
856,m_2909007_sw_15_060_20190707.tif,9,8,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//unverified_images\student_reviewed_unverified_images_set1/Qianyu/chips_positive\la_60cm_2019_29090_m_2909007_sw_15_060_20190707_000218.jpg
857,m_2909007_sw_15_060_20190707.tif,9,8,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verified/verified_sets/verify_1_josh_jaewon_amadu/chips_positive\la_60cm_2019_29090_m_2909007_sw_15_060_20190707_000218.jpg
858,m_2909007_sw_15_060_20190707.tif,10,8,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//unverified_images\student_reviewed_unverified_images_set1/Qianyu/chips_positive\la_60cm_2019_29090_m_2909007_sw_15_060_20190707_000219.jpg
859,m_2909007_sw_15_060_20190707.tif,10,8,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verified/verified_sets/verify_1_josh_jaewon_amadu/chips_positive\la_60cm_2019_29090_m_2909007_sw_15_060_20190707_000219.jpg
860,m_2909007_sw_15_060_20190707.tif,8,9,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//unverified_images\student_reviewed_unverified_images_set1/Qianyu/chips_positive\la_60cm_2019_29090_m_2909007_sw_15_060_20190707_000243.jpg
861,m_2909007_sw_15_060_20190707.tif,8,9,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verified/verified_sets/verify_1_josh_jaewon_amadu/chips_positive\la_60cm_2019_29090_m_2909007_sw_15_060_20190707_000243.jpg
862,m_2909008_se_15_060_20190707.tif,18,4,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//unverified_images\student_reviewed_unverified_images_set1/Qianyu/chips_positive\la_60cm_2019_29090_m_2909008_se_15_060_20190707_000123.jpg
863,m_2909008_se_15_060_20190707.tif,18,4,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verified/verified_sets/verify_1_josh_jaewon_amadu/chips_positive\la_60cm_2019_29090_m_2909008_se_15_060_20190707_000123.jpg
864,m_2909008_se_15_060_20190707.tif,19,4,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//unverified_images\student_reviewed_unverified_images_set1/Qianyu/chips_positive\la_60cm_2019_29090_m_2909008_se_15_060_20190707_000124.jpg
865,m_2909008_se_15_060_20190707.tif,19,4,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verified/verified_sets/verify_1_josh_jaewon_amadu/chips_positive\la_60cm_2019_29090_m_2909008_se_15_060_20190707_000124.jpg
866,m_2909008_se_15_060_20190707.tif,20,5,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//unverified_images\student_reviewed_unverified_images_set1/Qianyu/chips_positive\la_60cm_2019_29090_m_2909008_se_15_060_20190707_000151.jpg
867,m_2909008_se_15_060_20190707.tif,20,5,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verified/verified_sets/verify_1_josh_jaewon_amadu/chips_positive\la_60cm_2019_29090_m_2909008_se_15_060_20190707_000151.jpg
868,m_2909008_se_15_060_20190707.tif,21,5,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//unverified_images\student_reviewed_unverified_images_set1/Qianyu/chips_positive\la_60cm_2019_29090_m_2909008_se_15_060_20190707_000152.jpg
869,m_2909008_se_15_060_20190707.tif,21,5,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verified/verified_sets/verify_1_josh_jaewon_amadu/chips_positive\la_60cm_2019_29090_m_2909008_se_15_060_20190707_000152.jpg
870,m_2909008_se_15_060_20190707.tif,21,6,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//unverified_images\student_reviewed_unverified_images_set1/Qianyu/chips_positive\la_60cm_2019_29090_m_2909008_se_15_060_20190707_000178.jpg
871,m_2909008_se_15_060_20190707.tif,21,6,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verified/verified_sets/verify_1_josh_jaewon_amadu/chips_positive\la_60cm_2019_29090_m_2909008_se_15_060_20190707_000178.jpg
872,m_2909008_se_15_060_20190707.tif,13,8,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//unverified_images\student_reviewed_unverified_images_set1/Qianyu/chips_positive\la_60cm_2019_29090_m_2909008_se_15_060_20190707_000222.jpg
873,m_2909008_se_15_060_20190707.tif,13,8,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verified/verified_sets/verify_1_josh_jaewon_amadu/chips_positive\la_60cm_2019_29090_m_2909008_se_15_060_20190707_000222.jpg
874,m_2909008_se_15_060_20190707.tif,14,8,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//unverified_images\student_reviewed_unverified_images_set1/Qianyu/chips_positive\la_60cm_2019_29090_m_2909008_se_15_060_20190707_000223.jpg
875,m_2909008_se_15_060_20190707.tif,14,8,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verified/verified_sets/verify_1_josh_jaewon_amadu/chips_positive\la_60cm_2019_29090_m_2909008_se_15_060_20190707_000223.jpg
876,m_2909008_se_15_060_20190707.tif,15,8,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//unverified_images\student_reviewed_unverified_images_set1/Qianyu/chips_positive\la_60cm_2019_29090_m_2909008_se_15_060_20190707_000224.jpg
877,m_2909008_se_15_060_20190707.tif,15,8,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verified/verified_sets/verify_1_josh_jaewon_amadu/chips_positive\la_60cm_2019_29090_m_2909008_se_15_060_20190707_000224.jpg
878,m_2909008_se_15_060_20190707.tif,0,12,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//unverified_images\student_reviewed_unverified_images_set1/Qianyu/chips_positive\la_60cm_2019_29090_m_2909008_se_15_060_20190707_000313.jpg
879,m_2909008_se_15_060_20190707.tif,0,12,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verified/verified_sets/verify_1_josh_jaewon_amadu/chips_positive\la_60cm_2019_29090_m_2909008_se_15_060_20190707_000313.jpg
880,m_2909008_sw_15_060_20190707.tif,20,0,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//unverified_images\student_reviewed_unverified_images_set1/Qianyu/chips_positive\la_60cm_2019_29090_m_2909008_sw_15_060_20190707_000021.jpg
881,m_2909008_sw_15_060_20190707.tif,20,0,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verified/verified_sets/verify_1_josh_jaewon_amadu/chips_positive\la_60cm_2019_29090_m_2909008_sw_15_060_20190707_000021.jpg
882,m_2909008_sw_15_060_20190707.tif,21,0,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//unverified_images\student_reviewed_unverified_images_set1/Qianyu/chips_positive\la_60cm_2019_29090_m_2909008_sw_15_060_20190707_000022.jpg
883,m_2909008_sw_15_060_20190707.tif,21,0,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verified/verified_sets/verify_1_josh_jaewon_amadu/chips_positive\la_60cm_2019_29090_m_2909008_sw_15_060_20190707_000022.jpg
884,m_2909008_sw_15_060_20190707.tif,8,1,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//unverified_images\student_reviewed_unverified_images_set1/Qianyu/chips_positive\la_60cm_2019_29090_m_2909008_sw_15_060_20190707_000035.jpg
885,m_2909008_sw_15_060_20190707.tif,8,1,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verified/verified_sets/verify_1_josh_jaewon_amadu/chips_positive\la_60cm_2019_29090_m_2909008_sw_15_060_20190707_000035.jpg
