X,Y,FID,Company,Site,State_Name,PADD,LONGITUDE,LATITUDE,Source
-73.09373,40.91633,1084,NORTHVILLE INDUSTRIES CORP,EAST SETAUKET,New York,1,-73.09373,40.91633,EIA815
-155.588744,62.960735,1085,NORTHERN PETROLEUM SERVICES,MCGRATH FUEL TERMINAL,Alaska,5,-155.588744,62.960735,EIA815
-75.248494,39.844315,1086,NUSTAR ENERGY LP,PAULSBORO,New Jersey,1,-75.248494,39.844315,EIA815
-97.047457,32.955781,1087,NUSTAR ENERGY LP,SOUTHLAKE,Texas,3,-97.047457,32.955781,EIA815
-104.673791,38.780956,1088,NUSTAR ENERGY LP,COLORADO SPRINGS,Colorado,4,-104.673791,38.780956,EIA815
-106.664909,34.991993,1089,NUSTAR ENERGY LP,ALBUQUERQUE,New Mexico,3,-106.664909,34.991993,EIA815
-106.260181,31.818426,1090,NUSTAR ENERGY LP,EL PASO,Texas,3,-106.260181,31.818426,EIA815
-104.943844,39.798298,1091,NUSTAR ENERGY LP,DENVER,Colorado,4,-104.943844,39.798298,EIA815
-121.333544,37.941219,1092,NUSTAR ENERGY LP,STOCKTON,California,5,-121.333544,37.941219,EIA815
-122.675629,45.511795,1093,NUSTAR ENERGY LP,PORTLAND,Oregon,5,-122.675629,45.511795,EIA815
-74.215532,40.605361,1094,NUSTAR ENERGY LP,NORTHVILLE LINDEN,New Jersey,1,-74.215532,40.605361,EIA815
-96.740741,46.863598,1095,NUSTAR ENERGY LP,MOORHEAD,Minnesota,2,-96.740741,46.863598,EIA815
-100.740159,41.12631,1096,NUSTAR ENERGY LP,NORTH PLATTE TERMINAL,Nebraska,2,-100.740159,41.12631,EIA815
-96.310809,43.432995,1097,NUSTAR ENERGY LP,ROCK RAPIDS TERMINAL,Iowa,2,-96.310809,43.432995,EIA815
-93.198362,45.020502,1098,NUSTAR ENERGY LP,ROSEVILLE TERMINAL,Minnesota,2,-93.198362,45.020502,EIA815
-94.970129,45.73697,1099,NUSTAR ENERGY LP,SAUK CENTRE TERMINAL,Minnesota,2,-94.970129,45.73697,EIA815
-97.175484,41.439855,1100,NUSTAR ENERGY LP,COLUMBUS TERMINAL,Nebraska,2,-97.175484,41.439855,EIA815
-97.591949,40.55658,1101,NUSTAR ENERGY LP,GENEVA TERMINAL,Nebraska,2,-97.591949,40.55658,EIA815
-98.708535,46.910085,1102,NUSTAR ENERGY LP,JAMESTOWN TERMINAL,North Dakota,2,-98.708535,46.910085,EIA815
-96.194379,42.7705,1103,NUSTAR ENERGY LP,LEMARS TERMINAL,Iowa,2,-96.194379,42.7705,EIA815
-95.167351,43.326761,1104,NUSTAR ENERGY LP,MILFORD TERMINAL,Iowa,2,-95.167351,43.326761,EIA815
-98.002519,43.702205,1105,NUSTAR ENERGY LP,MITCHELL TERMINAL,South Dakota,2,-98.002519,43.702205,EIA815
-97.426529,42.05128,1106,NUSTAR ENERGY LP,NORFOLK TERMINAL,Nebraska,2,-97.426529,42.05128,EIA815
-100.247063,44.212561,1107,NUSTAR ENERGY LP,YANKTON TERMINAL,South Dakota,2,-100.247063,44.212561,EIA815
-98.515449,45.452605,1108,NUSTAR ENERGY LP,ABERDEEN,South Dakota,2,-98.515449,45.452605,EIA815
-97.643136,38.841708,1109,NUSTAR ENERGY LP,SALINA TERMINAL,Kansas,2,-97.643136,38.841708,EIA815
-96.740987,43.509256,1110,NUSTAR ENERGY LP,SIOUX FALLS TERMINAL,South Dakota,2,-96.740987,43.509256,EIA815
-97.872726,38.04308,1111,NUSTAR ENERGY LP,HUTCHINSON,Kansas,2,-97.872726,38.04308,EIA815
-97.761929,39.27293,1112,NUSTAR ENERGY LP,CONCORDIA,Kansas,2,-97.761929,39.27293,EIA815
-102.063139,33.87562,1113,NUSTAR ENERGY LP,ABERNATHY,Texas,3,-102.063139,33.87562,EIA815
-101.886938,35.264807,1114,NUSTAR ENERGY LP,AMARILLO,Texas,3,-101.886938,35.264807,EIA815
-76.579711,39.241228,1115,NUSTAR ENERGY LP,BALTIMORE,Maryland,1,-76.579711,39.241228,EIA815
-87.700165,41.655094,1116,NUSTAR ENERGY LP,BLUE ISLAND,Illinois,2,-87.700165,41.655094,EIA815
-95.737248,36.243477,1117,NUSTAR ENERGY LP,CATOOSA ASPHALT,Oklahoma,2,-95.737248,36.243477,EIA815
-97.400154,27.818051,1118,NUSTAR ENERGY LP,CORPUS CHRISTI,Texas,3,-97.400154,27.818051,EIA815
-98.145221,26.380246,1119,NUSTAR ENERGY LP,EDINBURG,Texas,3,-98.145221,26.380246,EIA815
-96.871093,37.803274,1120,NUSTAR ENERGY LP,EL DORADO,Kansas,2,-96.871093,37.803274,EIA815
-97.615739,26.19246,1121,NUSTAR ENERGY LP,HARLINGEN,Texas,3,-97.615739,26.19246,EIA815
-95.293096,29.74709,1122,NUSTAR ENERGY LP,HOUSTON ASPHALT,Texas,3,-95.293096,29.74709,EIA815
-81.638,30.379105,1123,NUSTAR ENERGY LP,JACKSONVILLE,Florida,1,-81.638,30.379105,EIA815
-98.712796,46.865269,1124,NUSTAR ENERGY LP,JAMESTOWN NORTH,North Dakota,2,-98.712796,46.865269,EIA815
-99.461482,27.680001,1125,NUSTAR ENERGY LP,LAREDO,Texas,3,-99.461482,27.680001,EIA815
-74.255204,40.631995,1126,NUSTAR ENERGY LP,LINDEN,New Jersey,1,-74.255204,40.631995,EIA815
-97.667232,38.334061,1127,NUSTAR ENERGY LP,MCPHERSON,Kansas,2,-97.667232,38.334061,EIA815
-97.550944,41.168375,1128,NUSTAR ENERGY LP,OSCEOLA,Nebraska,2,-97.550944,41.168375,EIA815
-76.513089,38.14921,1129,NUSTAR ENERGY LP,PINEY POINT,Maryland,1,-76.513089,38.14921,EIA815
-121.919984,38.029594,1130,NUSTAR ENERGY LP,PITTSBURGH ASPHALT,California,5,-121.919984,38.029594,EIA815
-106.310505,35.570773,1131,NUSTAR ENERGY LP,ROSARIO ASPHALT,New Mexico,3,-106.310505,35.570773,EIA815
-98.401123,29.449124,1132,NUSTAR ENERGY LP,SAN ANTONIO EAST,Texas,3,-98.401123,29.449124,EIA815
-98.474316,29.311053,1133,NUSTAR ENERGY LP,SAN ANTONIO SOUTH,Texas,3,-98.474316,29.311053,EIA815
-122.241231,38.053037,1134,NUSTAR ENERGY LP,SELBYCROCKETT,California,5,-122.241231,38.053037,EIA815
-122.434212,47.259669,1135,NUSTAR ENERGY LP,TACOMA,Washington,5,-122.434212,47.259669,EIA815
-94.925069,29.392765,1136,NUSTAR ENERGY LP,TEXAS CITY T-76-TX-2796,Texas,3,-94.925069,29.392765,EIA815
-94.89866,29.375483,1137,NUSTAR ENERGY LP,TEXAS CITY T-76-TX-2856,Texas,3,-94.89866,29.375483,EIA815
-122.690496,45.660752,1138,NUSTAR ENERGY LP,VANCOVER STOP,Washington,5,-122.690496,45.660752,EIA815
-76.093125,36.717188,1139,NUSTAR ENERGY LP,VIRGINIA BEACH,Virginia,1,-76.093125,36.717188,EIA815
-118.264432,33.761004,1140,NUSTAR ENERGY LP,WILIMINGTON,California,5,-118.264432,33.761004,EIA815
-98.457584,44.3706,1141,NUSTAR ENERGY LP,WOLSEY,South Dakota,2,-98.457584,44.3706,EIA815
-97.394832,27.81991,1142,NUSTAR ENERGY LP,CORPUS CHRISTI EAST,Texas,3,-97.394832,27.81991,EIA815
-95.833952,41.217959,1143,NUSTAR ENERGY LP,COUNCIL BLUFFS,Iowa,2,-95.833952,41.217959,EIA815
-95.022533,29.600902,1144,ODFJELL TERMINALS INC,SEABROOK,Texas,3,-95.022533,29.600902,EIA815
-79.973895,32.881575,1145,ODFJELL TERMINALS CHARLESTON LLC,CHARLESTON,South Carolina,1,-79.973895,32.881575,EIA815
-84.903763,32.522547,1146,OMEGA PTNRS III LLC,COLUMBUS 1,Georgia,1,-84.903763,32.522547,EIA815
-81.62468,30.361399,1147,OMEGA PARTNERS III LLC,JACKSONVILLE,Florida,1,-81.62468,30.361399,EIA815
-90.09583,38.821554,1148,OMEGA PARTNERS III LLC,HARTFORD,Illinois,2,-90.09583,38.821554,EIA815
-87.66334,37.812929,1149,OMEGA PARTNERS III LLC,HENDERSON,Kentucky,2,-87.66334,37.812929,EIA815
-94.892803,29.852444,1150,ONEOK HYDROCARBON LP,ONEOK MONT BELVIEU STORAGE,Texas,3,-94.892803,29.852444,EIA815
-98.353827,38.521778,1151,ONEOK HYDROCARBON LP,BUSHTON STORAGE FACILITY,Kansas,2,-98.353827,38.521778,EIA815
-97.976945,38.03012,1152,ONEOK HYDROCARBON LP,HUTCHINSON,Kansas,2,-97.976945,38.03012,EIA815
-97.803377,38.37369,1153,ONEOK HYDROCARBON LP,CONWAY - ONEOK STORAGE,Kansas,2,-97.803377,38.37369,EIA815
-104.175129,47.674312,1154,ONEOK ROCKIES MIDSTREAM LLC,RIVERVIEW,Montana,4,-104.175129,47.674312,EIA815
-95.896683,40.983637,1155,ONEOK NORTH SYSTEM LLC,PLATTSMOUTH,Nebraska,2,-95.896683,40.983637,EIA815
-93.491111,41.559889,1156,ONEOK NORTH SYSTEM LLC,DES MOINES,Iowa,2,-93.491111,41.559889,EIA815
-91.566143,41.677322,1157,ONEOK NORTH SYSTEM LLC,IOWA CITY,Iowa,2,-91.566143,41.677322,EIA815
-93.350833,43.138745,1158,ONEOK NORTH SYSTEM LLC,CLEAR LAKE,Iowa,2,-93.350833,43.138745,EIA815
-88.332717,41.417281,1159,ONEOK NORTH SYSTEM LLC,MORRIS,Illinois,2,-88.332717,41.417281,EIA815
-89.786205,41.590803,1160,ONEOK NORTH SYSTEM LLC,TAMPICO,Illinois,2,-89.786205,41.590803,EIA815
-88.034478,41.661234,1161,ONEOK NORTH SYSTEM LLC,LEMONT,Illinois,2,-88.034478,41.661234,EIA815
-89.180567,42.260874,1162,ONEOK NORTH SYSTEM LLC,ROCKFORD,Illinois,2,-89.180567,42.260874,EIA815
-97.308968,37.752648,1163,ONEOK NORTH SYSTEM LLC,WICHITA,Kansas,2,-97.308968,37.752648,EIA815
-119.748704,39.534237,1164,OP RENO LLC,SPARKS,Nevada,5,-119.748704,39.534237,EIA815
-76.412108,36.966865,1165,PAPCO,NEWPORT NEWS,Virginia,1,-76.412108,36.966865,EIA815
-157.888967,21.316302,1166,PAR HAWAII REFINING LLC,SAND ISLAND,Hawaii,5,-157.888967,21.316302,EIA815
-155.054582,19.727396,1167,PAR HAWAII REFINING LLC,HILO,Hawaii,5,-155.054582,19.727396,EIA815
-155.055531,19.726961,1168,PAR HAWAII REFINING LLC,HILO,Hawaii,5,-155.055531,19.726961,EIA815
-159.349183,21.978548,1169,PAR HAWAII REFINING LLC,LIHUE,Hawaii,5,-159.349183,21.978548,EIA815
-156.462333,20.894084,1170,PAR HAWAII REFINING LLC,MAUI,Hawaii,5,-156.462333,20.894084,EIA815
-155.829775,20.038434,1171,PAR HAWAII INC,KAMUELA,Hawaii,5,-155.829775,20.038434,EIA815
-77.432749,37.52266,1172,FIRST ENERGY CORP,RICHMOND,Virginia,1,-77.432749,37.52266,EIA815
-90.676888,41.468329,1173,TEXPAR ENERGY LLC,DAVENPORT,Iowa,2,-90.676888,41.468329,EIA815
-92.489973,44.033601,1174,TEXPAR ENERGY,ROCHESTER,Minnesota,2,-92.489973,44.033601,EIA815
-91.253282,43.834372,1175,MIDWEST INDUSTRIAL ASPHALT INC,LACROSSE,Wisconsin,2,-91.253282,43.834372,EIA815
-87.447398,41.511048,1176,PETROGAS TERMINALS LLC,GRIFFITH,Indiana,2,-87.447398,41.511048,EIA815
-122.699203,48.833978,1177,PETROGAS WEST LLC,FERNDALE,Washington,5,-122.699203,48.833978,EIA815
-72.633378,41.654479,1178,CITGO PETRO CORP,ROCKY HILL,Connecticut,1,-72.633378,41.654479,EIA815
-88.043996,43.184939,1179,CITGO PETRO CORP,MILWAUKEE,Wisconsin,2,-88.043996,43.184939,EIA815
-87.948801,42.024518,1180,CITGO PETRO CORP,MT PROSPECT,Illinois,2,-87.948801,42.024518,EIA815
-87.888454,42.042004,1181,CITGO PETRO CORP,DES PLAINES,Illinois,2,-87.888454,42.042004,EIA815
-85.451908,40.893088,1182,CITGO PETRO CORP,HUNTINGTON,Indiana,2,-85.451908,40.893088,EIA815
-76.297834,36.786524,1183,CITGO PETRO CORP,CHESAPEAKE,Virginia,1,-76.297834,36.786524,EIA815
-77.275586,38.848016,1184,CITGO PETRO CORP,FAIRFAX,Virginia,1,-77.275586,38.848016,EIA815
-77.433569,37.52214,1185,CITGO PETRO CORP,RICHMOND,Virginia,1,-77.433569,37.52214,EIA815
-76.568875,39.229496,1186,CITGO PETRO CORP,BALTIMORE,Maryland,1,-76.568875,39.229496,EIA815
-70.978235,42.234906,1187,CITGO PETRO CORP,EAST BRAINTREE,Massachusetts,1,-70.978235,42.234906,EIA815
-83.189659,40.101184,1188,CITGO PETRO CORP,COLUMBUS,Ohio,2,-83.189659,40.101184,EIA815
-86.21941,43.08124,1189,CITGO PETRO CORP,FERRYSBURG,Michigan,2,-86.21941,43.08124,EIA815
-84.423982,42.309944,1190,CITGO PETRO CORP,JACKSON,Michigan,2,-84.423982,42.309944,EIA815
-86.254692,41.788823,1191,CITGO PETRO CORP,NILES,Michigan,2,-86.254692,41.788823,EIA815
-81.397958,41.069736,1192,CITGO PETRO CORP,TALLMADGE,Ohio,2,-81.397958,41.069736,EIA815
-89.302881,43.031915,1193,CITGO PETRO CORP,MADISON,Wisconsin,2,-89.302881,43.031915,EIA815
-78.30057,35.551289,1194,CITGO PETROLEUM CORP,SELMA,North Carolina,1,-78.30057,35.551289,EIA815
-81.870398,34.923251,1195,CITGO PETROLEUM CORP,SPARTANBURG,South Carolina,1,-81.870398,34.923251,EIA815
-88.744443,32.354719,1196,CITGO PETROLEUM CORP,MERIDIAN,Mississippi,3,-88.744443,32.354719,EIA815
-90.891302,32.391613,1197,CITGO PETROLEUM CORP,VICKSBURG,Mississippi,3,-90.891302,32.391613,EIA815
-82.441588,27.932685,1198,CITGO PETROLEUM CORP,TAMPA,Florida,1,-82.441588,27.932685,EIA815
-97.381115,25.955165,1199,CITGO PETROLEUM CORP,BROWNSVILLE,Texas,3,-97.381115,25.955165,EIA815
-80.133129,26.08906,1200,CITGO PETROLEUM CORP,PORT EVERGLADES,Florida,1,-80.133129,26.08906,EIA815
-96.982453,28.807116,1201,CITGO PETROLEUM CORP,VICTORIA,Texas,3,-96.982453,28.807116,EIA815
-75.997456,42.103168,1202,CITGO PETROLEUM CORP,VESTAL,New York,1,-75.997456,42.103168,EIA815
-86.876122,33.462263,1203,CITGO PETROLEUM CORP,BIRMINGHAM,Alabama,3,-86.876122,33.462263,EIA815
-84.276676,33.906388,1204,CITGO PETRO CORP,DORAVILLE,Georgia,1,-84.276676,33.906388,EIA815
-86.481043,30.511998,1205,CITGO PETROLEUM CORP,NICEVILLE,Florida,1,-86.481043,30.511998,EIA815
-98.397603,29.433904,1206,CITGO PETROLEUM CORP,SAN ANTONIO,Texas,3,-98.397603,29.433904,EIA815
-83.99896,35.960573,1207,CITGO PETROLEUM CORP,KNOXVILLE,Tennessee,2,-83.99896,35.960573,EIA815
-80.934022,35.279185,1208,CITGO PETROLEUM CORP,CHARLOTTE,North Carolina,1,-80.934022,35.279185,EIA815
-70.268837,43.637759,1209,CITGO PETRO CORP,SOUTH PORTLAND,Maine,1,-70.268837,43.637759,EIA815
-97.481182,35.477079,1210,CITGO PETROLEUM CORP,OKLAHOMA CITY,Oklahoma,2,-97.481182,35.477079,EIA815
-97.431323,27.805804,1211,CITGO PETRO CORP,OAK PARK AVE TRUCK RACK,Texas,3,-97.431323,27.805804,EIA815
-85.193685,35.067054,1212,CITGO PETROLEUM CORP,CHATTANOOGA,Tennessee,2,-85.193685,35.067054,EIA815
-86.766577,36.162509,1213,CITGO PETROLEUM CORP,NASHVILLE,Tennessee,2,-86.766577,36.162509,EIA815
-87.742455,41.823712,1214,CITGO PETRO CORP,CICERO,Illinois,2,-87.742455,41.823712,EIA815
-74.255204,40.631995,1215,CITGO HOLDING TERMINALS LLC,LINDEN,New Jersey,1,-74.255204,40.631995,EIA815
-84.164932,39.787791,1216,CITGO HOLDING TERMINALS LLC,DAYTON,Ohio,2,-84.164932,39.787791,EIA815
-83.452814,41.689769,1217,CITGO HOLDING TERMINALS LLC,TOLEDO,Ohio,2,-83.452814,41.689769,EIA815
-87.442774,41.62899,1218,CITGO HOLDING TERMINALS LLC,EAST CHICAGO,Indiana,2,-87.442774,41.62899,EIA815
-73.766499,42.586008,1219,CITGO HOLDING TERMINALS LLC,ALBANY,New York,1,-73.766499,42.586008,EIA815
-95.349794,29.793597,1220,PETROLEUM WHOLESALE LP,LIGHT PRODUCTS TERMINAL,Texas,3,-95.349794,29.793597,EIA815
-91.150971,30.286643,1221,LBC BATON ROUGE,LBC BATON ROUGE,Louisiana,3,-91.150971,30.286643,EIA815
-95.028523,29.603873,1222,LBC HOUSTON LP,SEABROOK,Texas,3,-95.028523,29.603873,EIA815
-97.525624,27.827261,1223,POTAC LLC,POTAC LLC,Texas,3,-97.525624,27.827261,EIA815
-76.512128,37.23527,1224,PLAINS MARKETING LP - YORKTOWN TRML,YORKTOWN,Virginia,1,-76.512128,37.23527,EIA815
-76.298722,40.298856,1225,PLAINS LPG SERVICES,SCHAEFFERSTOWN STORAGE TERML,Pennsylvania,1,-76.298722,40.298856,EIA815
-112.341111,33.544167,1226,PLAINS LPG SERVICES,BUMSTEAD,Arizona,5,-112.341111,33.544167,EIA815
-81.2422,34.9942,1227,PLAINS LPG SERVICES LP,TIRZAH STORAGE TERMINAL 1,South Carolina,1,-81.2422,34.9942,EIA815
-85.37058,42.856174,1228,PLAINS LPG SERVICES LP,ALTO STORAGE TERMINAL,Michigan,2,-85.37058,42.856174,EIA815
-118.293468,33.764288,1229,PLAINS LPG SERVICES LP,RANCHO SAN PEDRO TERMINAL,California,5,-118.293468,33.764288,EIA815
-95.9925,36.1539,1230,PLAINS LPG SERVICES,TULSA TERMINAL,Oklahoma,2,-95.9925,36.1539,EIA815
-82.503677,42.811264,1231,PLAINS LPG SERVICES LP,ST CLAIR,Michigan,2,-82.503677,42.811264,EIA815
-83.05872,41.24143,1232,PLAINS LPG SERVICES LP,GREEN SPRINGS,Ohio,2,-83.05872,41.24143,EIA815
-82.421454,27.902469,1233,PLAINS LPG SERVICES LP,TAMPA,Florida,1,-82.421454,27.902469,EIA815
-97.213256,26.064166,1234,ARGUINDEGUI OIL CO II LTD,PORT ISABEL,Texas,3,-97.213256,26.064166,EIA815
-112.15186,33.443609,1235,PRO PETROLEUM INC,PHOENIX,Arizona,5,-112.15186,33.443609,EIA815
-101.880984,33.610948,1236,PRO PETROLEUM INC,LUBBOCK,Texas,3,-101.880984,33.610948,EIA815
-115.043216,36.249542,1237,PRO PETROLEUM INC,LAS VEGAS,Nevada,5,-115.043216,36.249542,EIA815
-66.3514,18.0111,1238,PUERTO RICAN OIL TERMINAL CO,PEUELAS,Puerto Rico,6,-66.3514,18.0111,EIA815
144.698613,13.373019,1239,TRISTAR TERMINALS GUAM INC,AGANA,Guam,7,144.698613,13.373019,EIA815
-86.126799,42.773197,1240,HOLLAND TERMINAL INC,HOLLAND TERMINAL INC,Michigan,2,-86.126799,42.773197,EIA815
-115.043288,36.252002,1241,REBEL OIL CO,LAS VEGAS,Nevada,5,-115.043288,36.252002,EIA815
-123.853872,46.970561,1242,REG GRAYS HARBOR LLC,HOQUIAM,Washington,5,-123.853872,46.970561,EIA815
-122.675629,45.511795,1243,EQUILON ENTERPRISES LLC,SHELL PORTLAND TERMINAL,Oregon,5,-122.675629,45.511795,EIA815
-121.521163,38.570612,1244,EQUILON ENTERPRISES LLC,SHELL WEST SACRAMENTO TERMINAL,California,5,-121.521163,38.570612,EIA815
-121.908975,37.39443,1245,EQUILON ENTERPRISES LLC,SHELL SAN JOSE TERMINAL,California,5,-121.908975,37.39443,EIA815
-121.290754,37.95368,1246,EQUILON ENTERPRISES LLC,SHELL STOCKTON TERMINAL,California,5,-121.290754,37.95368,EIA815
-87.883833,42.031637,1247,EQUILON ENTERPRISES LLC,DES PLAINES TERMINAL,Illinois,2,-87.883833,42.031637,EIA815
-118.239367,33.791409,1248,SHELL OIL PRODUCTS US,LOS ANGELES LUBRICANT PLANT,California,5,-118.239367,33.791409,EIA815
-117.363011,34.024029,1249,SHELL OIL PRODUCT US,COLTON,California,5,-117.363011,34.024029,EIA815
-118.474914,34.218438,1250,SHELL OIL PRODUCT US,VAN NUYS,California,5,-118.474914,34.218438,EIA815
-118.15139,33.800611,1251,SHELL OIL PRODUCTS US,SIGNAL HILL,California,5,-118.15139,33.800611,EIA815
-122.11763,38.025233,1252,EQUILON ENTERPRISES LLC,SHELL MARTINEZ TERMINAL,California,5,-122.11763,38.025233,EIA815
-83.121018,42.275276,1253,SHELL OIL PRODUCTS US,RIVER ROUGE LUBRICANT PLANT,Michigan,2,-83.121018,42.275276,EIA815
-122.67021,45.582944,1254,SHELL OIL PRODUCTS US,PORTLAND PACKAGING PLANT,Oregon,5,-122.67021,45.582944,EIA815
-95.23,29.7333,1255,SHELL OIL PRODUCTS US,HOUSTON LUBRICANT PLANT,Texas,3,-95.23,29.7333,EIA815
-80.626015,40.61304,1256,SHELL OIL PRODUCTS US,QS - CONGO,West Virginia,1,-80.626015,40.61304,EIA815
-118.236689,33.839512,1257,EQUILON ENTERPRISES LLC,CARSON TERMINAL,California,5,-118.236689,33.839512,EIA815
-122.352222,47.581991,1258,EQUILON ENTERPRISES LLC,SHELL SEATTLE TERMINAL,Washington,5,-122.352222,47.581991,EIA815
-73.742571,40.634543,1259,SHELL OIL PRODUCTS US,LONG ISLAND BLENDING TERMINAL,New York,1,-73.742571,40.634543,EIA815
-72.900698,41.290307,1260,SHELL OIL PRODUCTS US,NEW HAVEN,Connecticut,1,-72.900698,41.290307,EIA815
-83.997384,35.960818,1261,SHELL OIL PRODUCTS US,KNOXVILLE BLENDING TERMINAL,Tennessee,2,-83.997384,35.960818,EIA815
-74.258208,40.543555,1262,SHELL OIL PRODUCTS US,SEWAREN BLENDING TERMINAL,New Jersey,1,-74.258208,40.543555,EIA815
-86.858892,36.168505,1263,SHELL OIL PRODUCTS US,NASHVILLE,Tennessee,2,-86.858892,36.168505,EIA815
-74.128823,40.708973,1264,SHELL OIL PRODUCTS US,NEWARK BLENDING TERMINAL,New Jersey,1,-74.128823,40.708973,EIA815
-71.399725,41.799283,1265,SHELL OIL PRODUCTS US,PROVIDENCE BLENDING TERMINAL,Rhode Island,1,-71.399725,41.799283,EIA815
-90.242095,29.989891,1266,SHELL OIL PRODUCTS US,KENNER BLENDING TERMINAL,Louisiana,3,-90.242095,29.989891,EIA815
-91.429932,30.9742,1267,SHELL OIL PRODUCTS US,CONVENT BLENDING TERMINAL,Louisiana,3,-91.429932,30.9742,EIA815
-86.882827,33.457026,1268,SHELL OIL PRODUCTS US,BIRMINGHAM BLENDING TERMINAL,Alabama,3,-86.882827,33.457026,EIA815
-89.561989,31.703388,1269,SHELL OIL PRODUCTS US,COLLINS BLENDING TERMINAL,Mississippi,3,-89.561989,31.703388,EIA815
-166.539759,53.887704,1270,DELTA WESTERN INC,DUTCH HARBOR,Alaska,5,-166.539759,53.887704,EIA815
-135.453299,59.23569,1271,DELTA WESTERN INC,HAINES,Alaska,5,-135.453299,59.23569,EIA815
-134.389659,58.288678,1272,DELTA WESTERN INC,JUNEAU,Alaska,5,-134.389659,58.288678,EIA815
-139.667867,59.510232,1273,DELTA WESTERN INC,YAKUTAT,Alaska,5,-139.667867,59.510232,EIA815
-135.387152,57.118456,1274,DELTA WESTERN INC,SITKA,Alaska,5,-135.387152,57.118456,EIA815
-71.193338,41.673936,1275,INLAND FUEL TERMINALS,TIVERTON,Rhode Island,1,-71.193338,41.673936,EIA815
-73.202321,41.166621,1276,INLAND FUEL,BRIDGEPORT,Connecticut,1,-73.202321,41.166621,EIA815
-79.918755,36.075497,1277,MOTIVA ENTERPRISES LLC,GREENSBORO BLENDING TERMINAL,North Carolina,1,-79.918755,36.075497,EIA815
-84.270138,33.91342,1278,MOTIVA ENTERPRISES LLC,DORAVILLE SOUTH BLENDING TERMINAL,Georgia,1,-84.270138,33.91342,EIA815
-96.884902,32.778832,1279,MOTIVA ENTERPRISES LLC,DALLAS BLENDING TERMINAL,Texas,3,-96.884902,32.778832,EIA815
-97.308445,32.801945,1280,MOTIVA ENTERPRISES LLC,FORT WORTH BLENDING TERMINAL,Texas,3,-97.308445,32.801945,EIA815
-95.225057,29.712471,1281,MOTIVA ENTERPRISES LLC,PASADENA BLENDING TERMINAL,Texas,3,-95.225057,29.712471,EIA815
-76.567495,39.234138,1282,MOTIVA ENTERPRISES LLC,BALTIMORE BLENDING TERMINAL,Maryland,1,-76.567495,39.234138,EIA815
-77.273007,38.847788,1283,MOTIVA ENTERPRISES LLC,FAIRFAX BLENDING TERMINAL,Virginia,1,-77.273007,38.847788,EIA815
-84.545176,30.903735,1284,MOTIVA ENTERPRISES LLC,BAINBRIDGE BLENDING TERMINAL,Georgia,1,-84.545176,30.903735,EIA815
-78.816215,35.719129,1285,MOTIVA ENTERPRISES LLC,RALEIGH BLENDING TERMINAL,North Carolina,1,-78.816215,35.719129,EIA815
-84.270083,33.915229,1286,MOTIVA ENTERPRISES LLC,DORAVILLE EASTWEST TERMINAL,Georgia,1,-84.270083,33.915229,EIA815
-80.937946,35.282138,1287,MOTIVA ENTERPRISES LLC,CHARLOTTE NORTH BLENDING TERMINAL,North Carolina,1,-80.937946,35.282138,EIA815
-82.549788,27.860622,1288,MOTIVA ENTERPRISES LLC,PORT TAMPA BLENDING TERMINAL,Florida,1,-82.549788,27.860622,EIA815
-80.126469,26.096775,1289,MOTIVA ENTERPRISES LLC,PORT EVERGLADES SOUTH TERMINAL,Florida,1,-80.126469,26.096775,EIA815
-77.440463,37.445983,1290,MOTIVA ENTERPRISES LLC,RICHMOND BLENDING TERMINAL,Virginia,1,-77.440463,37.445983,EIA815
-81.874598,34.923248,1291,MOTIVA ENTERPRISES LLC,SPARTANBURG BLENDING TERMINAL,South Carolina,1,-81.874598,34.923248,EIA815
-78.917815,35.114951,1292,MOTIVA ENTERPRISES LLC,FAYETTEVILLE BLENDING TERMINAL,North Carolina,1,-78.917815,35.114951,EIA815
-96.552149,30.840645,1293,MOTIVA ENTERPRISES LLC,HEARNE BLENDING TERMINAL,Texas,3,-96.552149,30.840645,EIA815
-98.407521,29.459406,1294,MOTIVA ENTERPRISES LLC,SAN ANTONIO BLENDING TERMINAL,Texas,3,-98.407521,29.459406,EIA815
-97.108795,31.614883,1295,MOTIVA ENTERPRISES LLC,WACO BLENDING TERMINAL,Texas,3,-97.108795,31.614883,EIA815
-79.706727,37.376133,1296,MOTIVA ENTERPRISES LLC,MONTVALE BLENDING TERMINAL,Virginia,1,-79.706727,37.376133,EIA815
-80.93779,35.279357,1297,MOTIVA ENTERPRISES LLC,CHARLOTTE SOUTH BLENDING TERMINAL,North Carolina,1,-80.93779,35.279357,EIA815
-80.161328,26.090673,1298,MOTIVA ENTERPRISES LLC,PORT EVERGLADES EAST TERMINAL,Florida,1,-80.161328,26.090673,EIA815
-94.069578,29.998372,1299,MOTIVA ENTERPRISES LLC,BEAUMONT BLENDING TERMINAL,Texas,3,-94.069578,29.998372,EIA815
-80.129246,26.092776,1300,MOTIVA ENTERPRISES LLC,PORT EVERGLADES WEST TERMINAL,Florida,1,-80.129246,26.092776,EIA815
-93.9374,29.9832,1301,MOTIVA ENTERPRISES LLC PORT NECHES,PORT NECHES,Texas,3,-93.9374,29.9832,EIA815
-90.181046,38.600613,1302,GATEWAY TERMINALS LLC,SAUGET,Illinois,2,-90.181046,38.600613,EIA815
